business_id	stars	text
3C0bnFhjkgYP9mWORKg6cA	5.0	"b'I remember last year when someone joked about leaving a 4-star review for Chili Man. The typical jovial light fell from Vic\'s eyes as he stared down the errant patron. His throat uttered an inhuman growl, with the clearly discernible words ""I will cut you"" flowing forth from his lips.\n\nOh wait, that guy may have been me. It\'d be really brave and edgy to give these chili dogs 4-stars to break the hot streak, but at the end of the day it\'d be just incorrect. Regardless of threats of bodily harm (not serious in case you\'re wondering) the ratings are here for a reason.\n\nI won\'t repeat too much of what other people have said, but it\'s pretty crazy that Vic\'s been able to elevate tube meat to this level of an art form. However I will say some things that are important to note before you decide to try a dog:\n\n* There are non-spicy options that are sublime, but I do believe that in general the spicy options are your best bet.\n* Because of the large amount of ingredients and his mouth, if there\'s a line there will also be a wait. Expect about 4 minutes per person in front of you. I consider it worth it when there\'s  less than 6 people in front. Please don\'t be the guy who orders 10  dogs for the office. Get them to come with you outside.\n* This is a street dog. It\'s served from a grandfathered in open hot dog cart. Vic wears gloves most the time and uses hand sanitizer. If you\'re expecting clean-room food... first why are you getting a hot dog, and second this place isn\'t for you. HOWEVER let me be clear - I\'ve probably eaten at least 50 hot dogs from here (oh god) and have never seen or experienced anything untoward in regards to food safety. Just an FYI.\n* If you want to know of specials, locations, and if Vic\'s even gonna be out on the street, you should check FB.'"
W7hCuNdn2gzehta6eSHzgQ	1.0	"b""Food was alright line was horrible and it's cash only. I waited maybe over an hour and a half just to get to the front of the line and they said cash only. The food in general is actually ok but the service in general outweighs the food and not in a good way."""
3C0bnFhjkgYP9mWORKg6cA	3.0	"b'Ordered the weekly special. As others have mentioned the line took forever, but most seem to let it slide due to the guys charisma. After waiting around 30 minutes for a single hot dog (waited too long to give up), I finally picked up my order and was left very unimpressed. The dog was absolutely nothing special and the mix of flavorings somehow ended up making the whole thing taste bland.  Seems like a super nice guy but If you must try it because of the hype, I recommend drawing straws and having a a single coworker grab the orders, as the ""show"" and a pricey hotdog isn\'t worth wasting 30+ minutes on.'"
ZkzutF0P_u0C0yTulwaHkA	5.0	"b""The hogs horns and hens pizza is amazing! Greek pizza is incredible as well. I thinks it's awesome they offer gluten free and vegan options available as well!"""
W7hCuNdn2gzehta6eSHzgQ	1.0	"b""This is the slowest service I have ever experienced. The drive thru line is a half an hour long even though there's only six cars. The line at the window is even worse, you have to wait an hour. After waiting an hour for my food, it ended up being cold. A fry was still partly frozen. If you do decide to go here...REMEMBER CASH, they do not accept any cards."""
T0NKethAB-FFR05EeZCzuA	1.0	"b""Terrible Customer service. \nDidn't even get a chance to order, was told to wait, which was too long to have a customer waiting, then once we scream in the intercom someone finally comes on with an attitude. You shouldn't have guests waiting to place an order when they already have to wait for the food to be cooked and prepared  \nNever again."""
T0NKethAB-FFR05EeZCzuA	1.0	"b""This is the WORST Burger King in the WORLD!! I repeat , This is the WORST Burger King in the WORLD. I urge management and take a look at how you run this Burger King. It's been a few months since I've been here since their service has been so poor in the past and I thought I'd try it today, I was so WRONG. Today is May 27, Memorial day weekend, went through the drive thru, they horribly failed on the following:\n\n1. Try to order a salad, no salad at al, UTTER FAILURE!\n2. Drive thru wait time was 20 minutes, UTTER FAILURE!\n3. Finally got my order, I left without checking the bag, they missed an order, plus they didn't give me no receipt, UTTER FAILURE!\n4. The chicken nuggets looks like it came from the garbage!\n\nTo everyone, Do not go to this Burger King, do not! \n\nTo Management, get your head out of your behind and get your crap together, I'm reporting this to the Leadership chain! Complete, utter failure of running an establishment, it's been going on for too long!"""
F7mv0e3N2DgYY93cl8LpZw	1.0	"b""Went here ordered two chicken sandwiches one as a meal and the other just a sandwich, I also ordered a chocolate chip cookie. I get halfway home to find out I don't have my cookie. Return and find out there aren't any chocolate chip cookies she offers another kind and sucks her teeth when I decline. I get home to eat one of the chicken sandwiches which is not even edible"""
ZkzutF0P_u0C0yTulwaHkA	5.0	"b""We get pizza here quite often it's amazing! Plus the service is always friendly and kind! Highly highly recommend lelulos!"""
T0NKethAB-FFR05EeZCzuA	2.0	"b'""Have it Your Way"" with a little bit of attitude lol\n---\nService - 1/5 Stars - I ordered hash browns and french toast sticks and it took over 20 minutes to get them at the drive-thru. There was no one else in front of me and there were only two cars behind me. It should not take more than 5-10 minutes making two items of their menu. When I finally got my food, the cashier was incredibly rude. \nFood - 5/5 Stars - I\'ve bought food at this location multiple times and it has never disappointed me. \nOverall - 2/5 Stars - the bad service has left a bad taste in my mouth and I definitely won\'t be back any time soon. If I give this place a chance it\'ll be months before I come back.'"
F7mv0e3N2DgYY93cl8LpZw	5.0	"b""This Wendy's has always been efficient and friendly.  \nFood is consistently what you would expect. \nNever had an issue here."""
3C0bnFhjkgYP9mWORKg6cA	5.0	"b""As everyone else says: SUPPORT THIS MAN. He is clever, which not only shows in his banter, but also in his concoctions. I am a fan of his spicy dog, or really any that has his grilled cheese on it. Keep in mind that I am highly lactose intolerant, so for me to eat it: it's worth it. I am also super picky with hot dog chili from the style I am used to back home, but his tomato based stuff is unrivaled in that regard (though I still special order my stuff from home). I wish I worked in town so I could enjoy them more often. If you like jjs in the area, this cart will blow you away, the difference is unreal."""
ZkzutF0P_u0C0yTulwaHkA	1.0	"b""Pizza was burnt and did receive half of my order, they eventually brought the rest of order but an hour later. Very disappointed I heard so many positive reviews. I spend 90 bucks including the tip for the driver, and I could of went to McDonald's and had a better meal for my family for 20 bucks and I don't even like McDonald's. Only positive was the staff was very apologetic of their errors"""
T0NKethAB-FFR05EeZCzuA	1.0	b'Came into drive thru & ordered a number 1 breakfast meal size small when I got to the window after paying they took 5 mins to give me my food and my hashbrowns were cold that I had to heat it up when I got home.'
W7hCuNdn2gzehta6eSHzgQ	1.0	"b""I cannot not remember when I last threw 22.00$ of food away in the garbage if ever.  This is truly the worst garbage food I have ever had in any fast food place , it has absolutely no right to call themselves a fish and chips place.  It is nothing but garbage every negative review is correct, what the call chips is a soggy limp oil soaked bad french fry, its worse than any fast food place I have ever eaten at, the fish didn't even taste of as much as the frozen packages you buy in the super market.  Two bites of the nasty food and I got a stomach ache.  I will make sure to tell this to every person that will listen to make sure they do not have this expensive and awful food experience. People don't go there.  Wish I had read these reviews before going.  Lesson learned."""
3C0bnFhjkgYP9mWORKg6cA	5.0	"b""If you're searching for a great hot dog this is the place. Chili Man, an Uptown vendor, offers a variety of dogs--basic chili dogs to special, one of a kind. Lots of regular customers and Vic is entertaining to say the least. Get there early--they run out of dogs quickly. Open M-F from around 11a to 230 ish. You have to visit Chili Man. Located on N. Tryon near Chima's."""
T0NKethAB-FFR05EeZCzuA	1.0	"b""I wonder if the owner of this unit is ever going to  want to get out of one star level. Out of mozzarella sticks and slow service. Mgr D'Andre just does not know how to run a lunch shift."""
T0NKethAB-FFR05EeZCzuA	1.0	"b""I have been sitting in the drive thru for 25 minutes now. The persons in front and behind me won't move so I am stuck. This is the absolute worst fast food place I have ever been to. The employees are rude and incompetent and this is just horrible."""
